filename,fold,target,category,esc10,src_file,take,filepath
3-147342-A-34.wav,3,34,can_opening,False,147342,A,ESC-50-master/audio/3-147342-A-34.wav
2-87282-A-34.wav,2,34,can_opening,False,87282,A,ESC-50-master/audio/2-87282-A-34.wav
4-187384-A-34.wav,4,34,can_opening,False,187384,A,ESC-50-master/audio/4-187384-A-34.wav
1-60676-A-34.wav,1,34,can_opening,False,60676,A,ESC-50-master/audio/1-60676-A-34.wav
2-83667-A-34.wav,2,34,can_opening,False,83667,A,ESC-50-master/audio/2-83667-A-34.wav
5-250753-A-34.wav,5,34,can_opening,False,250753,A,ESC-50-master/audio/5-250753-A-34.wav
4-188003-A-34.wav,4,34,can_opening,False,188003,A,ESC-50-master/audio/4-188003-A-34.wav
3-156391-A-35.wav,3,35,washing_machine,False,156391,A,ESC-50-master/audio/3-156391-A-35.wav
3-135469-A-35.wav,3,35,washing_machine,False,135469,A,ESC-50-master/audio/3-135469-A-35.wav
2-59241-A-35.wav,2,35,washing_machine,False,59241,A,ESC-50-master/audio/2-59241-A-35.wav
4-218199-C-35.wav,4,35,washing_machine,False,218199,C,ESC-50-master/audio/4-218199-C-35.wav
1-27166-A-35.wav,1,35,washing_machine,False,27166,A,ESC-50-master/audio/1-27166-A-35.wav
2-102568-A-35.wav,2,35,washing_machine,False,102568,A,ESC-50-master/audio/2-102568-A-35.wav
5-238021-A-35.wav,5,35,washing_machine,False,238021,A,ESC-50-master/audio/5-238021-A-35.wav
4-218199-D-35.wav,4,35,washing_machine,False,218199,D,ESC-50-master/audio/4-218199-D-35.wav
3-159346-A-36.wav,3,36,vacuum_cleaner,False,159346,A,ESC-50-master/audio/3-159346-A-36.wav
3-152020-A-36.wav,3,36,vacuum_cleaner,False,152020,A,ESC-50-master/audio/3-152020-A-36.wav
2-141682-B-36.wav,2,36,vacuum_cleaner,False,141682,B,ESC-50-master/audio/2-141682-B-36.wav
4-172733-A-36.wav,4,36,vacuum_cleaner,False,172733,A,ESC-50-master/audio/4-172733-A-36.wav
1-19872-B-36.wav,1,36,vacuum_cleaner,False,19872,B,ESC-50-master/audio/1-19872-B-36.wav
2-141681-A-36.wav,2,36,vacuum_cleaner,False,141681,A,ESC-50-master/audio/2-141681-A-36.wav
5-212059-A-36.wav,5,36,vacuum_cleaner,False,212059,A,ESC-50-master/audio/5-212059-A-36.wav
4-172734-A-36.wav,4,36,vacuum_cleaner,False,172734,A,ESC-50-master/audio/4-172734-A-36.wav
3-120526-B-37.wav,3,37,clock_alarm,False,120526,B,ESC-50-master/audio/3-120526-B-37.wav
3-117793-A-37.wav,3,37,clock_alarm,False,117793,A,ESC-50-master/audio/3-117793-A-37.wav
2-96063-A-37.wav,2,37,clock_alarm,False,96063,A,ESC-50-master/audio/2-96063-A-37.wav
4-172366-A-37.wav,4,37,clock_alarm,False,172366,A,ESC-50-master/audio/4-172366-A-37.wav
1-72195-A-37.wav,1,37,clock_alarm,False,72195,A,ESC-50-master/audio/1-72195-A-37.wav
2-78562-A-37.wav,2,37,clock_alarm,False,78562,A,ESC-50-master/audio/2-78562-A-37.wav
5-233645-A-37.wav,5,37,clock_alarm,False,233645,A,ESC-50-master/audio/5-233645-A-37.wav
4-189332-A-37.wav,4,37,clock_alarm,False,189332,A,ESC-50-master/audio/4-189332-A-37.wav
3-164688-A-38.wav,3,38,clock_tick,True,164688,A,ESC-50-master/audio/3-164688-A-38.wav
3-142593-A-38.wav,3,38,clock_tick,True,142593,A,ESC-50-master/audio/3-142593-A-38.wav
2-88724-A-38.wav,2,38,clock_tick,True,88724,A,ESC-50-master/audio/2-88724-A-38.wav
4-181035-A-38.wav,4,38,clock_tick,True,181035,A,ESC-50-master/audio/4-181035-A-38.wav
1-48413-A-38.wav,1,38,clock_tick,True,48413,A,ESC-50-master/audio/1-48413-A-38.wav
2-135728-A-38.wav,2,38,clock_tick,True,135728,A,ESC-50-master/audio/2-135728-A-38.wav
5-212181-A-38.wav,5,38,clock_tick,True,212181,A,ESC-50-master/audio/5-212181-A-38.wav
4-181865-A-38.wav,4,38,clock_tick,True,181865,A,ESC-50-master/audio/4-181865-A-38.wav
3-203375-A-39.wav,3,39,glass_breaking,False,203375,A,ESC-50-master/audio/3-203375-A-39.wav
3-203371-A-39.wav,3,39,glass_breaking,False,203371,A,ESC-50-master/audio/3-203371-A-39.wav
2-250710-A-39.wav,2,39,glass_breaking,False,250710,A,ESC-50-master/audio/2-250710-A-39.wav
4-204121-A-39.wav,4,39,glass_breaking,False,204121,A,ESC-50-master/audio/4-204121-A-39.wav
1-85168-A-39.wav,1,39,glass_breaking,False,85168,A,ESC-50-master/audio/1-85168-A-39.wav
2-173559-A-39.wav,2,39,glass_breaking,False,173559,A,ESC-50-master/audio/2-173559-A-39.wav
5-260432-A-39.wav,5,39,glass_breaking,False,260432,A,ESC-50-master/audio/5-260432-A-39.wav
4-204123-A-39.wav,4,39,glass_breaking,False,204123,A,ESC-50-master/audio/4-204123-A-39.wav
3-154926-A-40.wav,3,40,helicopter,True,154926,A,ESC-50-master/audio/3-154926-A-40.wav
3-150979-A-40.wav,3,40,helicopter,True,150979,A,ESC-50-master/audio/3-150979-A-40.wav
2-37806-D-40.wav,2,40,helicopter,True,37806,D,ESC-50-master/audio/2-37806-D-40.wav
4-161579-B-40.wav,4,40,helicopter,True,161579,B,ESC-50-master/audio/4-161579-B-40.wav
1-172649-E-40.wav,1,40,helicopter,True,172649,E,ESC-50-master/audio/1-172649-E-40.wav
2-37806-A-40.wav,2,40,helicopter,True,37806,A,ESC-50-master/audio/2-37806-A-40.wav
5-191131-A-40.wav,5,40,helicopter,True,191131,A,ESC-50-master/audio/5-191131-A-40.wav
4-175000-A-40.wav,4,40,helicopter,True,175000,A,ESC-50-master/audio/4-175000-A-40.wav
3-118658-A-41.wav,3,41,chainsaw,True,118658,A,ESC-50-master/audio/3-118658-A-41.wav
3-118656-A-41.wav,3,41,chainsaw,True,118656,A,ESC-50-master/audio/3-118656-A-41.wav
2-77945-B-41.wav,2,41,chainsaw,True,77945,B,ESC-50-master/audio/2-77945-B-41.wav
4-157611-A-41.wav,4,41,chainsaw,True,157611,A,ESC-50-master/audio/4-157611-A-41.wav
1-47250-A-41.wav,1,41,chainsaw,True,47250,A,ESC-50-master/audio/1-47250-A-41.wav
2-68391-A-41.wav,2,41,chainsaw,True,68391,A,ESC-50-master/audio/2-68391-A-41.wav
5-216370-A-41.wav,5,41,chainsaw,True,216370,A,ESC-50-master/audio/5-216370-A-41.wav
4-157611-B-41.wav,4,41,chainsaw,True,157611,B,ESC-50-master/audio/4-157611-B-41.wav
3-51909-A-42.wav,3,42,siren,False,51909,A,ESC-50-master/audio/3-51909-A-42.wav
3-51376-A-42.wav,3,42,siren,False,51376,A,ESC-50-master/audio/3-51376-A-42.wav
2-72688-A-42.wav,2,42,siren,False,72688,A,ESC-50-master/audio/2-72688-A-42.wav
4-111671-B-42.wav,4,42,siren,False,111671,B,ESC-50-master/audio/4-111671-B-42.wav
1-76831-B-42.wav,1,42,siren,False,76831,B,ESC-50-master/audio/1-76831-B-42.wav
2-70936-A-42.wav,2,42,siren,False,70936,A,ESC-50-master/audio/2-70936-A-42.wav
5-150409-A-42.wav,5,42,siren,False,150409,A,ESC-50-master/audio/5-150409-A-42.wav
4-121532-A-42.wav,4,42,siren,False,121532,A,ESC-50-master/audio/4-121532-A-42.wav
3-155130-A-43.wav,3,43,car_horn,False,155130,A,ESC-50-master/audio/3-155130-A-43.wav
3-145577-A-43.wav,3,43,car_horn,False,145577,A,ESC-50-master/audio/3-145577-A-43.wav
2-54086-A-43.wav,2,43,car_horn,False,54086,A,ESC-50-master/audio/2-54086-A-43.wav
4-175855-A-43.wav,4,43,car_horn,False,175855,A,ESC-50-master/audio/4-175855-A-43.wav
1-254507-A-43.wav,1,43,car_horn,False,254507,A,ESC-50-master/audio/1-254507-A-43.wav
2-138465-A-43.wav,2,43,car_horn,False,138465,A,ESC-50-master/audio/2-138465-A-43.wav
5-180156-A-43.wav,5,43,car_horn,False,180156,A,ESC-50-master/audio/5-180156-A-43.wav
4-175856-A-43.wav,4,43,car_horn,False,175856,A,ESC-50-master/audio/4-175856-A-43.wav
3-141240-A-44.wav,3,44,engine,False,141240,A,ESC-50-master/audio/3-141240-A-44.wav
3-115382-A-44.wav,3,44,engine,False,115382,A,ESC-50-master/audio/3-115382-A-44.wav
2-78651-A-44.wav,2,44,engine,False,78651,A,ESC-50-master/audio/2-78651-A-44.wav
4-186936-A-44.wav,4,44,engine,False,186936,A,ESC-50-master/audio/4-186936-A-44.wav
1-50455-A-44.wav,1,44,engine,False,50455,A,ESC-50-master/audio/1-50455-A-44.wav
2-106487-A-44.wav,2,44,engine,False,106487,A,ESC-50-master/audio/2-106487-A-44.wav
5-243773-A-44.wav,5,44,engine,False,243773,A,ESC-50-master/audio/5-243773-A-44.wav
4-186938-A-44.wav,4,44,engine,False,186938,A,ESC-50-master/audio/4-186938-A-44.wav
3-138212-A-45.wav,3,45,train,False,138212,A,ESC-50-master/audio/3-138212-A-45.wav
3-135650-A-45.wav,3,45,train,False,135650,A,ESC-50-master/audio/3-135650-A-45.wav
2-262579-A-45.wav,2,45,train,False,262579,A,ESC-50-master/audio/2-262579-A-45.wav
4-165791-B-45.wav,4,45,train,False,165791,B,ESC-50-master/audio/4-165791-B-45.wav
1-64473-A-45.wav,1,45,train,False,64473,A,ESC-50-master/audio/1-64473-A-45.wav
2-135649-A-45.wav,2,45,train,False,135649,A,ESC-50-master/audio/2-135649-A-45.wav
5-198600-A-45.wav,5,45,train,False,198600,A,ESC-50-master/audio/5-198600-A-45.wav
4-165845-A-45.wav,4,45,train,False,165845,A,ESC-50-master/audio/4-165845-A-45.wav
3-139109-A-46.wav,3,46,church_bells,False,139109,A,ESC-50-master/audio/3-139109-A-46.wav
3-111102-A-46.wav,3,46,church_bells,False,111102,A,ESC-50-master/audio/3-111102-A-46.wav
2-78381-A-46.wav,2,46,church_bells,False,78381,A,ESC-50-master/audio/2-78381-A-46.wav
4-140034-A-46.wav,4,46,church_bells,False,140034,A,ESC-50-master/audio/4-140034-A-46.wav
1-40154-A-46.wav,1,46,church_bells,False,40154,A,ESC-50-master/audio/1-40154-A-46.wav
2-61618-A-46.wav,2,46,church_bells,False,61618,A,ESC-50-master/audio/2-61618-A-46.wav
5-201172-A-46.wav,5,46,church_bells,False,201172,A,ESC-50-master/audio/5-201172-A-46.wav
4-147657-A-46.wav,4,46,church_bells,False,147657,A,ESC-50-master/audio/4-147657-A-46.wav
3-128512-A-47.wav,3,47,airplane,False,128512,A,ESC-50-master/audio/3-128512-A-47.wav
3-115387-A-47.wav,3,47,airplane,False,115387,A,ESC-50-master/audio/3-115387-A-47.wav
2-98866-A-47.wav,2,47,airplane,False,98866,A,ESC-50-master/audio/2-98866-A-47.wav
4-161100-A-47.wav,4,47,airplane,False,161100,A,ESC-50-master/audio/4-161100-A-47.wav
1-43807-B-47.wav,1,47,airplane,False,43807,B,ESC-50-master/audio/1-43807-B-47.wav
2-78781-A-47.wav,2,47,airplane,False,78781,A,ESC-50-master/audio/2-78781-A-47.wav
5-251962-A-47.wav,5,47,airplane,False,251962,A,ESC-50-master/audio/5-251962-A-47.wav
4-161103-A-47.wav,4,47,airplane,False,161103,A,ESC-50-master/audio/4-161103-A-47.wav
3-119120-D-48.wav,3,48,fireworks,False,119120,D,ESC-50-master/audio/3-119120-D-48.wav
3-119120-A-48.wav,3,48,fireworks,False,119120,A,ESC-50-master/audio/3-119120-A-48.wav
2-165801-A-48.wav,2,48,fireworks,False,165801,A,ESC-50-master/audio/2-165801-A-48.wav
4-119647-C-48.wav,4,48,fireworks,False,119647,C,ESC-50-master/audio/4-119647-C-48.wav
1-160563-A-48.wav,1,48,fireworks,False,160563,A,ESC-50-master/audio/1-160563-A-48.wav
2-117615-E-48.wav,2,48,fireworks,False,117615,E,ESC-50-master/audio/2-117615-E-48.wav
5-160614-F-48.wav,5,48,fireworks,False,160614,F,ESC-50-master/audio/5-160614-F-48.wav
4-119647-D-48.wav,4,48,fireworks,False,119647,D,ESC-50-master/audio/4-119647-D-48.wav
3-208820-A-49.wav,3,49,hand_saw,False,208820,A,ESC-50-master/audio/3-208820-A-49.wav
3-102583-A-49.wav,3,49,hand_saw,False,102583,A,ESC-50-master/audio/3-102583-A-49.wav
2-84693-A-49.wav,2,49,hand_saw,False,84693,A,ESC-50-master/audio/2-84693-A-49.wav
4-102844-C-49.wav,4,49,hand_saw,False,102844,C,ESC-50-master/audio/4-102844-C-49.wav
1-7974-B-49.wav,1,49,hand_saw,False,7974,B,ESC-50-master/audio/1-7974-B-49.wav
2-59321-A-49.wav,2,49,hand_saw,False,59321,A,ESC-50-master/audio/2-59321-A-49.wav
5-253101-A-49.wav,5,49,hand_saw,False,253101,A,ESC-50-master/audio/5-253101-A-49.wav
4-198360-A-49.wav,4,49,hand_saw,False,198360,A,ESC-50-master/audio/4-198360-A-49.wav
