filename,fold,esc10,src_file,take,filepath
5-214869-A-9.wav,5,False,214869,A,ESC-50-master/audio/5-214869-A-9.wav
5-242711-A-9.wav,5,False,242711,A,ESC-50-master/audio/5-242711-A-9.wav
5-261325-A-9.wav,5,False,261325,A,ESC-50-master/audio/5-261325-A-9.wav
1-17367-A-10.wav,1,True,17367,A,ESC-50-master/audio/1-17367-A-10.wav
1-21189-A-10.wav,1,True,21189,A,ESC-50-master/audio/1-21189-A-10.wav
1-26222-A-10.wav,1,True,26222,A,ESC-50-master/audio/1-26222-A-10.wav
1-29561-A-10.wav,1,True,29561,A,ESC-50-master/audio/1-29561-A-10.wav
1-54958-A-10.wav,1,True,54958,A,ESC-50-master/audio/1-54958-A-10.wav
1-56311-A-10.wav,1,True,56311,A,ESC-50-master/audio/1-56311-A-10.wav
1-63871-A-10.wav,1,True,63871,A,ESC-50-master/audio/1-63871-A-10.wav
2-101676-A-10.wav,2,True,101676,A,ESC-50-master/audio/2-101676-A-10.wav
2-117625-A-10.wav,2,True,117625,A,ESC-50-master/audio/2-117625-A-10.wav
2-72970-A-10.wav,2,True,72970,A,ESC-50-master/audio/2-72970-A-10.wav
2-73027-A-10.wav,2,True,73027,A,ESC-50-master/audio/2-73027-A-10.wav
2-81731-A-10.wav,2,True,81731,A,ESC-50-master/audio/2-81731-A-10.wav
2-82367-A-10.wav,2,True,82367,A,ESC-50-master/audio/2-82367-A-10.wav
3-140774-A-10.wav,3,True,140774,A,ESC-50-master/audio/3-140774-A-10.wav
3-142005-A-10.wav,3,True,142005,A,ESC-50-master/audio/3-142005-A-10.wav
3-143929-A-10.wav,3,True,143929,A,ESC-50-master/audio/3-143929-A-10.wav
3-157149-A-10.wav,3,True,157149,A,ESC-50-master/audio/3-157149-A-10.wav
3-157487-A-10.wav,3,True,157487,A,ESC-50-master/audio/3-157487-A-10.wav
3-157615-A-10.wav,3,True,157615,A,ESC-50-master/audio/3-157615-A-10.wav
4-160999-A-10.wav,4,True,160999,A,ESC-50-master/audio/4-160999-A-10.wav
4-161127-A-10.wav,4,True,161127,A,ESC-50-master/audio/4-161127-A-10.wav
4-166661-A-10.wav,4,True,166661,A,ESC-50-master/audio/4-166661-A-10.wav
4-177250-A-10.wav,4,True,177250,A,ESC-50-master/audio/4-177250-A-10.wav
4-180380-A-10.wav,4,True,180380,A,ESC-50-master/audio/4-180380-A-10.wav
4-181286-A-10.wav,4,True,181286,A,ESC-50-master/audio/4-181286-A-10.wav
5-181766-A-10.wav,5,True,181766,A,ESC-50-master/audio/5-181766-A-10.wav
5-188655-A-10.wav,5,True,188655,A,ESC-50-master/audio/5-188655-A-10.wav
5-193339-A-10.wav,5,True,193339,A,ESC-50-master/audio/5-193339-A-10.wav
5-194892-A-10.wav,5,True,194892,A,ESC-50-master/audio/5-194892-A-10.wav
5-195710-A-10.wav,5,True,195710,A,ESC-50-master/audio/5-195710-A-10.wav
5-202898-A-10.wav,5,True,202898,A,ESC-50-master/audio/5-202898-A-10.wav
5-203739-A-10.wav,5,True,203739,A,ESC-50-master/audio/5-203739-A-10.wav
1-28135-A-11.wav,1,True,28135,A,ESC-50-master/audio/1-28135-A-11.wav
1-28135-B-11.wav,1,True,28135,B,ESC-50-master/audio/1-28135-B-11.wav
1-39901-A-11.wav,1,True,39901,A,ESC-50-master/audio/1-39901-A-11.wav
1-39901-B-11.wav,1,True,39901,B,ESC-50-master/audio/1-39901-B-11.wav
1-61252-A-11.wav,1,True,61252,A,ESC-50-master/audio/1-61252-A-11.wav
1-91359-A-11.wav,1,True,91359,A,ESC-50-master/audio/1-91359-A-11.wav
1-91359-B-11.wav,1,True,91359,B,ESC-50-master/audio/1-91359-B-11.wav
2-102852-A-11.wav,2,True,102852,A,ESC-50-master/audio/2-102852-A-11.wav
2-124662-A-11.wav,2,True,124662,A,ESC-50-master/audio/2-124662-A-11.wav
2-125966-A-11.wav,2,True,125966,A,ESC-50-master/audio/2-125966-A-11.wav
2-132157-A-11.wav,2,True,132157,A,ESC-50-master/audio/2-132157-A-11.wav
2-133863-A-11.wav,2,True,133863,A,ESC-50-master/audio/2-133863-A-11.wav
2-137162-A-11.wav,2,True,137162,A,ESC-50-master/audio/2-137162-A-11.wav
3-144827-B-11.wav,3,True,144827,B,ESC-50-master/audio/3-144827-B-11.wav
3-155642-A-11.wav,3,True,155642,A,ESC-50-master/audio/3-155642-A-11.wav
3-164120-A-11.wav,3,True,164120,A,ESC-50-master/audio/3-164120-A-11.wav
3-164630-A-11.wav,3,True,164630,A,ESC-50-master/audio/3-164630-A-11.wav
3-166422-A-11.wav,3,True,166422,A,ESC-50-master/audio/3-166422-A-11.wav
3-187710-A-11.wav,3,True,187710,A,ESC-50-master/audio/3-187710-A-11.wav
4-167063-A-11.wav,4,True,167063,A,ESC-50-master/audio/4-167063-A-11.wav
4-167063-B-11.wav,4,True,167063,B,ESC-50-master/audio/4-167063-B-11.wav
4-182613-B-11.wav,4,True,182613,B,ESC-50-master/audio/4-182613-B-11.wav
4-195497-A-11.wav,4,True,195497,A,ESC-50-master/audio/4-195497-A-11.wav
4-195497-B-11.wav,4,True,195497,B,ESC-50-master/audio/4-195497-B-11.wav
4-204618-A-11.wav,4,True,204618,A,ESC-50-master/audio/4-204618-A-11.wav
5-200461-A-11.wav,5,True,200461,A,ESC-50-master/audio/5-200461-A-11.wav
5-200461-B-11.wav,5,True,200461,B,ESC-50-master/audio/5-200461-B-11.wav
5-208810-A-11.wav,5,True,208810,A,ESC-50-master/audio/5-208810-A-11.wav
5-208810-B-11.wav,5,True,208810,B,ESC-50-master/audio/5-208810-B-11.wav
5-213077-A-11.wav,5,True,213077,A,ESC-50-master/audio/5-213077-A-11.wav
5-219379-B-11.wav,5,True,219379,B,ESC-50-master/audio/5-219379-B-11.wav
5-219379-C-11.wav,5,True,219379,C,ESC-50-master/audio/5-219379-C-11.wav
1-17150-A-12.wav,1,True,17150,A,ESC-50-master/audio/1-17150-A-12.wav
1-17565-A-12.wav,1,True,17565,A,ESC-50-master/audio/1-17565-A-12.wav
1-17742-A-12.wav,1,True,17742,A,ESC-50-master/audio/1-17742-A-12.wav
1-17808-A-12.wav,1,True,17808,A,ESC-50-master/audio/1-17808-A-12.wav
1-4211-A-12.wav,1,True,4211,A,ESC-50-master/audio/1-4211-A-12.wav
1-46272-A-12.wav,1,True,46272,A,ESC-50-master/audio/1-46272-A-12.wav
1-7057-A-12.wav,1,True,7057,A,ESC-50-master/audio/1-7057-A-12.wav
2-18766-A-12.wav,2,True,18766,A,ESC-50-master/audio/2-18766-A-12.wav
2-18766-B-12.wav,2,True,18766,B,ESC-50-master/audio/2-18766-B-12.wav
2-28314-A-12.wav,2,True,28314,A,ESC-50-master/audio/2-28314-A-12.wav
2-28314-B-12.wav,2,True,28314,B,ESC-50-master/audio/2-28314-B-12.wav
2-30322-B-12.wav,2,True,30322,B,ESC-50-master/audio/2-30322-B-12.wav
2-61311-A-12.wav,2,True,61311,A,ESC-50-master/audio/2-61311-A-12.wav
3-104958-A-12.wav,3,True,104958,A,ESC-50-master/audio/3-104958-A-12.wav
3-120644-A-12.wav,3,True,120644,A,ESC-50-master/audio/3-120644-A-12.wav
3-147965-A-12.wav,3,True,147965,A,ESC-50-master/audio/3-147965-A-12.wav
3-157187-A-12.wav,3,True,157187,A,ESC-50-master/audio/3-157187-A-12.wav
3-158476-A-12.wav,3,True,158476,A,ESC-50-master/audio/3-158476-A-12.wav
3-65748-A-12.wav,3,True,65748,A,ESC-50-master/audio/3-65748-A-12.wav
4-164661-A-12.wav,4,True,164661,A,ESC-50-master/audio/4-164661-A-12.wav
4-164661-B-12.wav,4,True,164661,B,ESC-50-master/audio/4-164661-B-12.wav
4-171207-A-12.wav,4,True,171207,A,ESC-50-master/audio/4-171207-A-12.wav
4-181563-A-12.wav,4,True,181563,A,ESC-50-master/audio/4-181563-A-12.wav
4-182368-A-12.wav,4,True,182368,A,ESC-50-master/audio/4-182368-A-12.wav
4-182369-A-12.wav,4,True,182369,A,ESC-50-master/audio/4-182369-A-12.wav
5-186924-A-12.wav,5,True,186924,A,ESC-50-master/audio/5-186924-A-12.wav
5-189212-A-12.wav,5,True,189212,A,ESC-50-master/audio/5-189212-A-12.wav
5-189237-A-12.wav,5,True,189237,A,ESC-50-master/audio/5-189237-A-12.wav
5-193473-A-12.wav,5,True,193473,A,ESC-50-master/audio/5-193473-A-12.wav
5-193473-B-12.wav,5,True,193473,B,ESC-50-master/audio/5-193473-B-12.wav
5-215658-A-12.wav,5,True,215658,A,ESC-50-master/audio/5-215658-A-12.wav
5-215658-B-12.wav,5,True,215658,B,ESC-50-master/audio/5-215658-B-12.wav
1-57316-A-13.wav,1,False,57316,A,ESC-50-master/audio/1-57316-A-13.wav
1-57318-A-13.wav,1,False,57318,A,ESC-50-master/audio/1-57318-A-13.wav
1-59102-A-13.wav,1,False,59102,A,ESC-50-master/audio/1-59102-A-13.wav
1-65483-A-13.wav,1,False,65483,A,ESC-50-master/audio/1-65483-A-13.wav
1-80840-A-13.wav,1,False,80840,A,ESC-50-master/audio/1-80840-A-13.wav
1-80841-A-13.wav,1,False,80841,A,ESC-50-master/audio/1-80841-A-13.wav
1-9841-A-13.wav,1,False,9841,A,ESC-50-master/audio/1-9841-A-13.wav
2-106019-A-13.wav,2,False,106019,A,ESC-50-master/audio/2-106019-A-13.wav
2-110613-A-13.wav,2,False,110613,A,ESC-50-master/audio/2-110613-A-13.wav
2-125821-A-13.wav,2,False,125821,A,ESC-50-master/audio/2-125821-A-13.wav
2-125875-A-13.wav,2,False,125875,A,ESC-50-master/audio/2-125875-A-13.wav
2-83270-A-13.wav,2,False,83270,A,ESC-50-master/audio/2-83270-A-13.wav
2-85139-A-13.wav,2,False,85139,A,ESC-50-master/audio/2-85139-A-13.wav
3-129678-A-13.wav,3,False,129678,A,ESC-50-master/audio/3-129678-A-13.wav
3-134802-A-13.wav,3,False,134802,A,ESC-50-master/audio/3-134802-A-13.wav
3-155766-A-13.wav,3,False,155766,A,ESC-50-master/audio/3-155766-A-13.wav
3-162786-A-13.wav,3,False,162786,A,ESC-50-master/audio/3-162786-A-13.wav
3-163607-A-13.wav,3,False,163607,A,ESC-50-master/audio/3-163607-A-13.wav
3-163607-B-13.wav,3,False,163607,B,ESC-50-master/audio/3-163607-B-13.wav
4-163697-A-13.wav,4,False,163697,A,ESC-50-master/audio/4-163697-A-13.wav
4-171823-A-13.wav,4,False,171823,A,ESC-50-master/audio/4-171823-A-13.wav
4-194246-A-13.wav,4,False,194246,A,ESC-50-master/audio/4-194246-A-13.wav
4-195707-A-13.wav,4,False,195707,A,ESC-50-master/audio/4-195707-A-13.wav
4-195805-A-13.wav,4,False,195805,A,ESC-50-master/audio/4-195805-A-13.wav
4-202749-A-13.wav,4,False,202749,A,ESC-50-master/audio/4-202749-A-13.wav
5-204352-A-13.wav,5,False,204352,A,ESC-50-master/audio/5-204352-A-13.wav
5-204352-B-13.wav,5,False,204352,B,ESC-50-master/audio/5-204352-B-13.wav
5-210540-A-13.wav,5,False,210540,A,ESC-50-master/audio/5-210540-A-13.wav
5-215172-A-13.wav,5,False,215172,A,ESC-50-master/audio/5-215172-A-13.wav
5-215179-A-13.wav,5,False,215179,A,ESC-50-master/audio/5-215179-A-13.wav
5-216214-A-13.wav,5,False,216214,A,ESC-50-master/audio/5-216214-A-13.wav
5-216216-A-13.wav,5,False,216216,A,ESC-50-master/audio/5-216216-A-13.wav
1-100038-A-14.wav,1,False,100038,A,ESC-50-master/audio/1-100038-A-14.wav
1-34495-A-14.wav,1,False,34495,A,ESC-50-master/audio/1-34495-A-14.wav
1-34497-A-14.wav,1,False,34497,A,ESC-50-master/audio/1-34497-A-14.wav
1-38559-A-14.wav,1,False,38559,A,ESC-50-master/audio/1-38559-A-14.wav
1-46040-A-14.wav,1,False,46040,A,ESC-50-master/audio/1-46040-A-14.wav
1-54918-A-14.wav,1,False,54918,A,ESC-50-master/audio/1-54918-A-14.wav
1-54918-B-14.wav,1,False,54918,B,ESC-50-master/audio/1-54918-B-14.wav
2-108760-A-14.wav,2,False,108760,A,ESC-50-master/audio/2-108760-A-14.wav
2-108760-B-14.wav,2,False,108760,B,ESC-50-master/audio/2-108760-B-14.wav
2-108761-A-14.wav,2,False,108761,A,ESC-50-master/audio/2-108761-A-14.wav
2-122616-A-14.wav,2,False,122616,A,ESC-50-master/audio/2-122616-A-14.wav
2-72547-B-14.wav,2,False,72547,B,ESC-50-master/audio/2-72547-B-14.wav
2-72547-C-14.wav,2,False,72547,C,ESC-50-master/audio/2-72547-C-14.wav
3-155578-A-14.wav,3,False,155578,A,ESC-50-master/audio/3-155578-A-14.wav
3-155579-A-14.wav,3,False,155579,A,ESC-50-master/audio/3-155579-A-14.wav
3-155584-A-14.wav,3,False,155584,A,ESC-50-master/audio/3-155584-A-14.wav
3-156581-A-14.wav,3,False,156581,A,ESC-50-master/audio/3-156581-A-14.wav
3-156581-B-14.wav,3,False,156581,B,ESC-50-master/audio/3-156581-B-14.wav
3-181132-A-14.wav,3,False,181132,A,ESC-50-master/audio/3-181132-A-14.wav
4-159609-A-14.wav,4,False,159609,A,ESC-50-master/audio/4-159609-A-14.wav
4-159609-B-14.wav,4,False,159609,B,ESC-50-master/audio/4-159609-B-14.wav
4-187769-B-14.wav,4,False,187769,B,ESC-50-master/audio/4-187769-B-14.wav
4-216211-A-14.wav,4,False,216211,A,ESC-50-master/audio/4-216211-A-14.wav
4-223125-A-14.wav,4,False,223125,A,ESC-50-master/audio/4-223125-A-14.wav
4-223127-A-14.wav,4,False,223127,A,ESC-50-master/audio/4-223127-A-14.wav
5-242490-A-14.wav,5,False,242490,A,ESC-50-master/audio/5-242490-A-14.wav
5-242491-A-14.wav,5,False,242491,A,ESC-50-master/audio/5-242491-A-14.wav
5-243448-A-14.wav,5,False,243448,A,ESC-50-master/audio/5-243448-A-14.wav
5-243449-A-14.wav,5,False,243449,A,ESC-50-master/audio/5-243449-A-14.wav
5-243450-A-14.wav,5,False,243450,A,ESC-50-master/audio/5-243450-A-14.wav
5-243459-B-14.wav,5,False,243459,B,ESC-50-master/audio/5-243459-B-14.wav
5-257839-A-14.wav,5,False,257839,A,ESC-50-master/audio/5-257839-A-14.wav
1-12653-A-15.wav,1,False,12653,A,ESC-50-master/audio/1-12653-A-15.wav
1-12654-A-15.wav,1,False,12654,A,ESC-50-master/audio/1-12654-A-15.wav
1-12654-B-15.wav,1,False,12654,B,ESC-50-master/audio/1-12654-B-15.wav
1-16746-A-15.wav,1,False,16746,A,ESC-50-master/audio/1-16746-A-15.wav
1-23094-B-15.wav,1,False,23094,B,ESC-50-master/audio/1-23094-B-15.wav
1-50623-A-15.wav,1,False,50623,A,ESC-50-master/audio/1-50623-A-15.wav
1-90797-A-15.wav,1,False,90797,A,ESC-50-master/audio/1-90797-A-15.wav
2-124564-A-15.wav,2,False,124564,A,ESC-50-master/audio/2-124564-A-15.wav
2-139748-A-15.wav,2,False,139748,A,ESC-50-master/audio/2-139748-A-15.wav
2-139748-B-15.wav,2,False,139748,B,ESC-50-master/audio/2-139748-B-15.wav
2-139749-A-15.wav,2,False,139749,A,ESC-50-master/audio/2-139749-A-15.wav
2-64963-A-15.wav,2,False,64963,A,ESC-50-master/audio/2-64963-A-15.wav
2-68595-A-15.wav,2,False,68595,A,ESC-50-master/audio/2-68595-A-15.wav
3-160119-A-15.wav,3,False,160119,A,ESC-50-master/audio/3-160119-A-15.wav
3-164592-A-15.wav,3,False,164592,A,ESC-50-master/audio/3-164592-A-15.wav
3-164594-A-15.wav,3,False,164594,A,ESC-50-master/audio/3-164594-A-15.wav
3-164595-A-15.wav,3,False,164595,A,ESC-50-master/audio/3-164595-A-15.wav
3-166324-A-15.wav,3,False,166324,A,ESC-50-master/audio/3-166324-A-15.wav
3-166326-A-15.wav,3,False,166326,A,ESC-50-master/audio/3-166326-A-15.wav
4-168155-A-15.wav,4,False,168155,A,ESC-50-master/audio/4-168155-A-15.wav
4-174797-A-15.wav,4,False,174797,A,ESC-50-master/audio/4-174797-A-15.wav
4-197871-A-15.wav,4,False,197871,A,ESC-50-master/audio/4-197871-A-15.wav
4-212604-A-15.wav,4,False,212604,A,ESC-50-master/audio/4-212604-A-15.wav
4-212604-B-15.wav,4,False,212604,B,ESC-50-master/audio/4-212604-B-15.wav
4-212604-C-15.wav,4,False,212604,C,ESC-50-master/audio/4-212604-C-15.wav
5-241846-A-15.wav,5,False,241846,A,ESC-50-master/audio/5-241846-A-15.wav
5-254832-A-15.wav,5,False,254832,A,ESC-50-master/audio/5-254832-A-15.wav
5-254832-B-15.wav,5,False,254832,B,ESC-50-master/audio/5-254832-B-15.wav
5-257349-A-15.wav,5,False,257349,A,ESC-50-master/audio/5-257349-A-15.wav
5-259180-A-15.wav,5,False,259180,A,ESC-50-master/audio/5-259180-A-15.wav
5-261439-A-15.wav,5,False,261439,A,ESC-50-master/audio/5-261439-A-15.wav
5-262641-A-15.wav,5,False,262641,A,ESC-50-master/audio/5-262641-A-15.wav
1-137296-A-16.wav,1,False,137296,A,ESC-50-master/audio/1-137296-A-16.wav
1-29532-A-16.wav,1,False,29532,A,ESC-50-master/audio/1-29532-A-16.wav
1-47709-A-16.wav,1,False,47709,A,ESC-50-master/audio/1-47709-A-16.wav
1-47714-A-16.wav,1,False,47714,A,ESC-50-master/audio/1-47714-A-16.wav
1-51036-A-16.wav,1,False,51036,A,ESC-50-master/audio/1-51036-A-16.wav
1-51037-A-16.wav,1,False,51037,A,ESC-50-master/audio/1-51037-A-16.wav
1-69760-A-16.wav,1,False,69760,A,ESC-50-master/audio/1-69760-A-16.wav
2-104952-A-16.wav,2,False,104952,A,ESC-50-master/audio/2-104952-A-16.wav
2-104952-B-16.wav,2,False,104952,B,ESC-50-master/audio/2-104952-B-16.wav
2-109371-A-16.wav,2,False,109371,A,ESC-50-master/audio/2-109371-A-16.wav
2-109371-B-16.wav,2,False,109371,B,ESC-50-master/audio/2-109371-B-16.wav
2-109371-D-16.wav,2,False,109371,D,ESC-50-master/audio/2-109371-D-16.wav
2-109374-A-16.wav,2,False,109374,A,ESC-50-master/audio/2-109374-A-16.wav
3-117504-B-16.wav,3,False,117504,B,ESC-50-master/audio/3-117504-B-16.wav
3-134699-A-16.wav,3,False,134699,A,ESC-50-master/audio/3-134699-A-16.wav
3-134699-C-16.wav,3,False,134699,C,ESC-50-master/audio/3-134699-C-16.wav
3-136608-A-16.wav,3,False,136608,A,ESC-50-master/audio/3-136608-A-16.wav
3-246513-A-16.wav,3,False,246513,A,ESC-50-master/audio/3-246513-A-16.wav
3-246513-B-16.wav,3,False,246513,B,ESC-50-master/audio/3-246513-B-16.wav
4-144083-A-16.wav,4,False,144083,A,ESC-50-master/audio/4-144083-A-16.wav
4-144083-B-16.wav,4,False,144083,B,ESC-50-master/audio/4-144083-B-16.wav
4-163606-A-16.wav,4,False,163606,A,ESC-50-master/audio/4-163606-A-16.wav
4-163608-B-16.wav,4,False,163608,B,ESC-50-master/audio/4-163608-B-16.wav
4-163609-A-16.wav,4,False,163609,A,ESC-50-master/audio/4-163609-A-16.wav
4-163609-B-16.wav,4,False,163609,B,ESC-50-master/audio/4-163609-B-16.wav
5-117773-A-16.wav,5,False,117773,A,ESC-50-master/audio/5-117773-A-16.wav
5-157204-A-16.wav,5,False,157204,A,ESC-50-master/audio/5-157204-A-16.wav
5-157204-B-16.wav,5,False,157204,B,ESC-50-master/audio/5-157204-B-16.wav
5-179496-A-16.wav,5,False,179496,A,ESC-50-master/audio/5-179496-A-16.wav
5-179496-B-16.wav,5,False,179496,B,ESC-50-master/audio/5-179496-B-16.wav
5-217186-B-16.wav,5,False,217186,B,ESC-50-master/audio/5-217186-B-16.wav
5-217186-C-16.wav,5,False,217186,C,ESC-50-master/audio/5-217186-C-16.wav
1-118559-A-17.wav,1,False,118559,A,ESC-50-master/audio/1-118559-A-17.wav
1-50625-A-17.wav,1,False,50625,A,ESC-50-master/audio/1-50625-A-17.wav
1-50688-A-17.wav,1,False,50688,A,ESC-50-master/audio/1-50688-A-17.wav
1-51433-A-17.wav,1,False,51433,A,ESC-50-master/audio/1-51433-A-17.wav
1-61221-A-17.wav,1,False,61221,A,ESC-50-master/audio/1-61221-A-17.wav
1-67152-A-17.wav,1,False,67152,A,ESC-50-master/audio/1-67152-A-17.wav
1-79220-A-17.wav,1,False,79220,A,ESC-50-master/audio/1-79220-A-17.wav
2-102414-A-17.wav,2,False,102414,A,ESC-50-master/audio/2-102414-A-17.wav
2-102414-B-17.wav,2,False,102414,B,ESC-50-master/audio/2-102414-B-17.wav
2-102414-C-17.wav,2,False,102414,C,ESC-50-master/audio/2-102414-C-17.wav
2-102414-D-17.wav,2,False,102414,D,ESC-50-master/audio/2-102414-D-17.wav
2-102414-F-17.wav,2,False,102414,F,ESC-50-master/audio/2-102414-F-17.wav
2-102414-G-17.wav,2,False,102414,G,ESC-50-master/audio/2-102414-G-17.wav
3-108451-B-17.wav,3,False,108451,B,ESC-50-master/audio/3-108451-B-17.wav
3-127874-A-17.wav,3,False,127874,A,ESC-50-master/audio/3-127874-A-17.wav
3-145719-A-17.wav,3,False,145719,A,ESC-50-master/audio/3-145719-A-17.wav
3-149448-A-17.wav,3,False,149448,A,ESC-50-master/audio/3-149448-A-17.wav
3-154439-A-17.wav,3,False,154439,A,ESC-50-master/audio/3-154439-A-17.wav
3-161500-A-17.wav,3,False,161500,A,ESC-50-master/audio/3-161500-A-17.wav
4-168868-A-17.wav,4,False,168868,A,ESC-50-master/audio/4-168868-A-17.wav
4-172377-A-17.wav,4,False,172377,A,ESC-50-master/audio/4-172377-A-17.wav
4-182839-A-17.wav,4,False,182839,A,ESC-50-master/audio/4-182839-A-17.wav
4-186693-A-17.wav,4,False,186693,A,ESC-50-master/audio/4-186693-A-17.wav
4-187504-A-17.wav,4,False,187504,A,ESC-50-master/audio/4-187504-A-17.wav
4-187504-B-17.wav,4,False,187504,B,ESC-50-master/audio/4-187504-B-17.wav
5-205589-A-17.wav,5,False,205589,A,ESC-50-master/audio/5-205589-A-17.wav
5-205589-B-17.wav,5,False,205589,B,ESC-50-master/audio/5-205589-B-17.wav
5-207781-A-17.wav,5,False,207781,A,ESC-50-master/audio/5-207781-A-17.wav
5-212730-A-17.wav,5,False,212730,A,ESC-50-master/audio/5-212730-A-17.wav
5-212734-A-17.wav,5,False,212734,A,ESC-50-master/audio/5-212734-A-17.wav
5-214362-A-17.wav,5,False,214362,A,ESC-50-master/audio/5-214362-A-17.wav
5-215634-A-17.wav,5,False,215634,A,ESC-50-master/audio/5-215634-A-17.wav
1-20736-A-18.wav,1,False,20736,A,ESC-50-master/audio/1-20736-A-18.wav
1-28005-A-18.wav,1,False,28005,A,ESC-50-master/audio/1-28005-A-18.wav
1-30214-A-18.wav,1,False,30214,A,ESC-50-master/audio/1-30214-A-18.wav
1-46274-A-18.wav,1,False,46274,A,ESC-50-master/audio/1-46274-A-18.wav
1-53670-A-18.wav,1,False,53670,A,ESC-50-master/audio/1-53670-A-18.wav
1-54752-A-18.wav,1,False,54752,A,ESC-50-master/audio/1-54752-A-18.wav
1-56269-A-18.wav,1,False,56269,A,ESC-50-master/audio/1-56269-A-18.wav
2-64332-A-18.wav,2,False,64332,A,ESC-50-master/audio/2-64332-A-18.wav
2-65484-A-18.wav,2,False,65484,A,ESC-50-master/audio/2-65484-A-18.wav
2-67422-A-18.wav,2,False,67422,A,ESC-50-master/audio/2-67422-A-18.wav
2-70280-A-18.wav,2,False,70280,A,ESC-50-master/audio/2-70280-A-18.wav
2-74977-A-18.wav,2,False,74977,A,ESC-50-master/audio/2-74977-A-18.wav
2-84943-A-18.wav,2,False,84943,A,ESC-50-master/audio/2-84943-A-18.wav
3-108677-A-18.wav,3,False,108677,A,ESC-50-master/audio/3-108677-A-18.wav
3-108791-A-18.wav,3,False,108791,A,ESC-50-master/audio/3-108791-A-18.wav
3-118059-A-18.wav,3,False,118059,A,ESC-50-master/audio/3-118059-A-18.wav
3-92637-A-18.wav,3,False,92637,A,ESC-50-master/audio/3-92637-A-18.wav
3-93010-A-18.wav,3,False,93010,A,ESC-50-master/audio/3-93010-A-18.wav
3-98771-A-18.wav,3,False,98771,A,ESC-50-master/audio/3-98771-A-18.wav
4-119720-A-18.wav,4,False,119720,A,ESC-50-master/audio/4-119720-A-18.wav
4-123680-A-18.wav,4,False,123680,A,ESC-50-master/audio/4-123680-A-18.wav
4-135439-A-18.wav,4,False,135439,A,ESC-50-master/audio/4-135439-A-18.wav
4-141365-A-18.wav,4,False,141365,A,ESC-50-master/audio/4-141365-A-18.wav
4-145006-A-18.wav,4,False,145006,A,ESC-50-master/audio/4-145006-A-18.wav
4-152958-A-18.wav,4,False,152958,A,ESC-50-master/audio/4-152958-A-18.wav
5-156698-A-18.wav,5,False,156698,A,ESC-50-master/audio/5-156698-A-18.wav
5-177034-A-18.wav,5,False,177034,A,ESC-50-master/audio/5-177034-A-18.wav
5-182404-A-18.wav,5,False,182404,A,ESC-50-master/audio/5-182404-A-18.wav
5-185908-A-18.wav,5,False,185908,A,ESC-50-master/audio/5-185908-A-18.wav
5-197913-A-18.wav,5,False,197913,A,ESC-50-master/audio/5-197913-A-18.wav
5-202020-A-18.wav,5,False,202020,A,ESC-50-master/audio/5-202020-A-18.wav
5-202540-A-18.wav,5,False,202540,A,ESC-50-master/audio/5-202540-A-18.wav
1-101296-A-19.wav,1,False,101296,A,ESC-50-master/audio/1-101296-A-19.wav
1-101296-B-19.wav,1,False,101296,B,ESC-50-master/audio/1-101296-B-19.wav
1-115521-A-19.wav,1,False,115521,A,ESC-50-master/audio/1-115521-A-19.wav
1-23222-A-19.wav,1,False,23222,A,ESC-50-master/audio/1-23222-A-19.wav
1-24524-A-19.wav,1,False,24524,A,ESC-50-master/audio/1-24524-A-19.wav
1-24524-B-19.wav,1,False,24524,B,ESC-50-master/audio/1-24524-B-19.wav
1-24524-C-19.wav,1,False,24524,C,ESC-50-master/audio/1-24524-C-19.wav
2-104105-A-19.wav,2,False,104105,A,ESC-50-master/audio/2-104105-A-19.wav
2-104105-B-19.wav,2,False,104105,B,ESC-50-master/audio/2-104105-B-19.wav
2-39441-A-19.wav,2,False,39441,A,ESC-50-master/audio/2-39441-A-19.wav
2-39443-A-19.wav,2,False,39443,A,ESC-50-master/audio/2-39443-A-19.wav
2-39945-A-19.wav,2,False,39945,A,ESC-50-master/audio/2-39945-A-19.wav
2-39945-B-19.wav,2,False,39945,B,ESC-50-master/audio/2-39945-B-19.wav
3-103051-A-19.wav,3,False,103051,A,ESC-50-master/audio/3-103051-A-19.wav
3-103051-B-19.wav,3,False,103051,B,ESC-50-master/audio/3-103051-B-19.wav
3-123224-A-19.wav,3,False,123224,A,ESC-50-master/audio/3-123224-A-19.wav
3-124600-A-19.wav,3,False,124600,A,ESC-50-master/audio/3-124600-A-19.wav
3-144891-A-19.wav,3,False,144891,A,ESC-50-master/audio/3-144891-A-19.wav
3-144891-B-19.wav,3,False,144891,B,ESC-50-master/audio/3-144891-B-19.wav
4-125070-A-19.wav,4,False,125070,A,ESC-50-master/audio/4-125070-A-19.wav
4-125071-A-19.wav,4,False,125071,A,ESC-50-master/audio/4-125071-A-19.wav
4-156993-A-19.wav,4,False,156993,A,ESC-50-master/audio/4-156993-A-19.wav
4-161519-A-19.wav,4,False,161519,A,ESC-50-master/audio/4-161519-A-19.wav
4-165813-A-19.wav,4,False,165813,A,ESC-50-master/audio/4-165813-A-19.wav
4-165813-B-19.wav,4,False,165813,B,ESC-50-master/audio/4-165813-B-19.wav
5-156999-A-19.wav,5,False,156999,A,ESC-50-master/audio/5-156999-A-19.wav
